mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
he; pa; 12; flow_cutter_parallel_pace16; 1; ShrikhandeGraph.gr; 100; 10; 0; 124; 100.01; 4390.41; 397.59; 4787%; 198028
he; pa; 12; flow_cutter_parallel_pace16; 1; SierpinskiGasketGraph_3.gr; 100; 4; 0; 124; 100.01; 4619.33; 174.23; 4792%; 249876
he; pa; 12; flow_cutter_parallel_pace16; 1; SimsGewirtzGraph.gr; 100; 37; 0; 124; 100.00; 4757.25; 37.02; 4793%; 69776
he; pa; 12; flow_cutter_parallel_pace16; 1; SquaredSkewHadamardMatrixGraph_2.gr; 100; 41; 0; 124; 100.00; 4774.54; 23.27; 4797%; 62004
he; pa; 12; flow_cutter_parallel_pace16; 1; SquaredSkewHadamardMatrixGraph_3.gr; 100; 109; 0; 124; 100.00; 4758.65; 19.35; 4777%; 47636
he; pa; 12; flow_cutter_parallel_pace16; 1; StarGraph_100.gr; 100; 2; 0; 124; 100.00; 4797.46; 0.02; 4797%; 4816
he; pa; 12; flow_cutter_parallel_pace16; 1; SylvesterGraph.gr; 100; 17; 0; 124; 100.01; 4569.81; 218.37; 4787%; 125168
he; pa; 12; flow_cutter_parallel_pace16; 1; SymplecticDualPolarGraph_4_4.gr; 100; 64; 0; 124; 100.00; 4783.86; 13.25; 4796%; 42828
he; pa; 12; flow_cutter_parallel_pace16; 1; SymplecticPolarGraph_4_4.gr; 100; 64; 0; 124; 100.00; 4770.61; 13.43; 4783%; 55700
he; pa; 12; flow_cutter_parallel_pace16; 1; SzekeresSnarkGraph.gr; 100; 8; 0; 124; 100.01; 4699.13; 95.59; 4794%; 120040
he; pa; 12; flow_cutter_parallel_pace16; 1; TaylorTwographDescendantSRG_3.gr; 100; 18; 0; 124; 100.01; 4691.62; 104.03; 4795%; 122940
he; pa; 12; flow_cutter_parallel_pace16; 1; TaylorTwographSRG_3.gr; 100; 23; 0; 124; 100.01; 4725.58; 65.47; 4790%; 108436
he; pa; 12; flow_cutter_parallel_pace16; 1; Toroidal6RegularGrid2dGraph_4_6.gr; 100; 11; 0; 124; 100.01; 4583.70; 211.34; 4794%; 158752
he; pa; 12; flow_cutter_parallel_pace16; 1; Tutte12Cage.gr; 100; 28; 0; 124; 100.00; 4768.90; 29.15; 4797%; 64624
he; pa; 12; flow_cutter_parallel_pace16; 1; WheelGraph_100.gr; 100; 4; 0; 124; 100.01; 4331.27; 449.32; 4779%; 197776
he; pa; 12; flow_cutter_parallel_pace16; 1; WorldMap.gr; 100; 6; 0; 124; 100.01; 4720.79; 67.52; 4787%; 75492
he; pa; 12; flow_cutter_parallel_pace16; 1; aes_32_3_keyfind_1.gaifman.gr; 100; 68; 0; 124; 100.00; 4792.24; 4.15; 4796%; 47884
he; pa; 12; flow_cutter_parallel_pace16; 1; aes_64_1_keyfind_1.gaifman.gr; 100; 56; 0; 124; 100.00; 4777.81; 5.22; 4782%; 51488
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_calc_input_to_operand1.gr; 100; 3; 0; 124; 100.00; 4793.14; 0.16; 4793%; 4832
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_collect_enqueue_dummy_packet.gr; 100; 3; 0; 124; 100.02; 4737.83; 53.31; 4790%; 470804
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_collect_received_announcement.gr; 100; 3; 0; 124; 100.02; 3900.09; 874.85; 4774%; 412576
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_collect_send_ack.gr; 100; 2; 0; 124; 100.00; 4795.66; 0.04; 4795%; 4308
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_collect_send_next_packet.gr; 100; 2; 0; 124; 100.00; 4794.17; 0.00; 4793%; 4360
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_collect_send_queued_packet.gr; 100; 3; 0; 124; 100.01; 1332.54; 3212.35; 4544%; 191976
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_contikimac_input_packet.gr; 100; 4; 0; 124; 100.01; 3426.76; 1335.97; 4761%; 201256
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_contikimac_powercycle.gr; 100; 6; 0; 124; 100.01; 4652.95; 137.65; 4789%; 121920
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_ctk_ctk_menu_add.gr; 100; 3; 0; 124; 100.00; 4794.29; 0.01; 4794%; 4660
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_cxmac_input_packet.gr; 100; 4; 0; 124; 100.01; 2865.37; 1889.12; 4753%; 201808
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_dhcpc_dhcpc_init.gr; 100; 3; 0; 124; 100.02; 4792.62; 6.67; 4798%; 491172
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_dhcpc_dhcpc_request.gr; 100; 3; 0; 124; 100.02; 4777.65; 20.18; 4796%; 460156
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_dhcpc_handle_dhcp.gr; 100; 7; 0; 124; 100.01; 4701.04; 96.69; 4797%; 117856
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_httpd-cfs_send_file.gr; 100; 4; 0; 124; 100.02; 4471.47; 319.39; 4789%; 471044
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_httpd-cfs_send_headers.gr; 100; 4; 0; 124; 100.01; 3208.99; 1552.03; 4760%; 206696
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_ifft_ifft.gr; 100; 3; 0; 124; 100.01; 2514.42; 2224.58; 4738%; 198052
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_ircc_handle_connection.gr; 100; 6; 0; 124; 100.01; 4386.91; 399.46; 4785%; 194472
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_ircc_list_channel.gr; 100; 4; 0; 124; 100.01; 2502.43; 2212.95; 4714%; 206180
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_lpp_dutycycle.gr; 100; 6; 0; 124; 100.01; 3312.72; 1450.57; 4762%; 188756
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_lpp_init.gr; 100; 2; 0; 124; 100.00; 4798.18; 0.00; 4798%; 4372
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_lpp_send_packet.gr; 100; 3; 0; 124; 100.01; 3454.16; 1338.44; 4791%; 430076
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_lpp_send_probe.gr; 100; 3; 0; 124; 100.02; 3769.65; 1018.86; 4787%; 459928
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_nullrdc_packet_input.gr; 100; 4; 0; 124; 100.00; 4798.97; 0.07; 4798%; 4804
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_polite-announcement_send_timer.gr; 100; 3; 0; 124; 100.02; 4793.47; 5.30; 4797%; 490492
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_powertrace_add_stats.gr; 100; 3; 0; 124; 100.00; 4793.95; 0.00; 4793%; 4892
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_powertrace_powertrace_print.gr; 100; 3; 0; 124; 100.01; 4186.03; 589.09; 4774%; 213152
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_process_exit_process.gr; 100; 4; 0; 124; 100.01; 3046.59; 1723.79; 4769%; 212324
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_profile_profile_episode_start.gr; 100; 3; 0; 124; 100.00; 4799.43; 0.00; 4799%; 4820
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_psock_psock_generator_send.gr; 100; 5; 0; 124; 100.02; 3514.67; 1260.79; 4774%; 225004
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_psock_psock_readto.gr; 100; 4; 0; 124; 100.02; 3783.72; 970.43; 4753%; 438444
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_ringbuf_ringbuf_put.gr; 100; 3; 0; 124; 100.02; 4790.19; 7.26; 4796%; 490624
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_route-discovery_route_discovery_discover.gr; 100; 3; 0; 124; 100.02; 4788.46; 8.49; 4795%; 480312
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_rudolph1_rudolph1_open.gr; 100; 2; 0; 124; 100.00; 4799.55; 0.00; 4799%; 12576
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_rudolph1_write_data.gr; 100; 3; 0; 124; 100.02; 4782.35; 16.17; 4797%; 470288
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100; 5; 0; 124; 100.01; 3814.20; 959.15; 4772%; 210380
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-base64_base64_add_char.gr; 100; 3; 0; 124; 100.02; 4007.79; 784.17; 4790%; 460708
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100; 3; 0; 124; 100.00; 4799.21; 0.00; 4798%; 4956
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100; 3; 0; 124; 100.02; 4791.94; 4.94; 4795%; 490504
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100; 3; 0; 124; 100.00; 4798.61; 0.16; 4798%; 4856
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100; 2; 0; 124; 100.00; 4797.93; 0.11; 4797%; 4508
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-rime-ping_recv_mesh.gr; 100; 3; 0; 124; 100.02; 4638.22; 145.68; 4782%; 248920
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100; 4; 0; 124; 100.01; 2417.98; 2324.26; 4741%; 205216
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-rime_recv_collect.gr; 100; 3; 0; 124; 100.00; 4796.00; 0.02; 4795%; 4860
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-sendtest_read_chunk.gr; 100; 3; 0; 124; 100.02; 4778.17; 5.99; 4783%; 490440
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100; 3; 0; 124; 100.02; 4784.79; 13.21; 4796%; 469132
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell_process_thread_shell_server_process.gr; 100; 4; 0; 124; 100.01; 3612.70; 1163.58; 4775%; 211148
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_shell_shell_register_command.gr; 100; 3; 0; 124; 100.01; 4055.74; 732.29; 4787%; 464028
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_tcpip_eventhandler.gr; 100; 3; 0; 124; 100.01; 4326.72; 461.67; 4787%; 207764
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip-neighbor_uip_neighbor_add.gr; 100; 4; 0; 124; 100.01; 2503.86; 2204.47; 4707%; 212660
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip-neighbor_uip_neighbor_periodic.gr; 100; 3; 0; 124; 100.00; 4796.81; 0.20; 4796%; 4672
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip-over-mesh_recv_data.gr; 100; 3; 0; 124; 100.01; 3828.11; 961.58; 4788%; 409724
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip_uip_connect.gr; 100; 4; 0; 124; 100.01; 4127.47; 631.94; 4758%; 192484
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip_uip_init.gr; 100; 3; 0; 124; 100.02; 4795.19; 3.62; 4797%; 491216
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_uip_uip_unlisten.gr; 100; 3; 0; 124; 100.00; 4799.71; 0.01; 4799%; 4664
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_webclient_senddata.gr; 100; 3; 0; 124; 100.00; 4792.08; 0.01; 4791%; 5316
he; pa; 12; flow_cutter_parallel_pace16; 1; contiki_webclient_webclient_appcall.gr; 100; 4; 0; 124; 100.01; 2984.10; 1769.29; 4752%; 197528
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_anna.gr; 100; 9; 0; 124; 100.01; 4699.68; 92.90; 4791%; 114176
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_fpsol2.i.1-pp.gr; 100; 57; 0; 124; 100.00; 4776.73; 16.81; 4793%; 50792
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_fpsol2.i.1.gr; 100; 51; 0; 124; 100.00; 4784.12; 13.40; 4797%; 58188
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_fpsol2.i.3-pp.gr; 100; 29; 0; 124; 100.00; 4753.91; 24.91; 4778%; 51308
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_fpsol2.i.3.gr; 100; 31; 0; 124; 100.00; 4770.93; 16.67; 4787%; 54652
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_games120.gr; 100; 26; 0; 124; 100.00; 4758.00; 37.21; 4794%; 64960
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_homer.gr; 100; 26; 0; 124; 100.00; 4771.81; 23.97; 4795%; 64676
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_inithx.i.1.gr; 100; 49; 0; 124; 100.00; 4762.09; 13.95; 4775%; 70648
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_inithx.i.2-pp.gr; 100; 29; 0; 124; 100.00; 4755.60; 14.01; 4769%; 61492
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_inithx.i.2.gr; 100; 29; 0; 124; 100.00; 4788.71; 8.87; 4797%; 60960
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_inithx.i.3-pp.gr; 100; 28; 0; 124; 100.00; 4782.45; 14.68; 4796%; 53172
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_jean.gr; 100; 8; 0; 124; 100.01; 4658.54; 127.12; 4784%; 119628
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_5a.gr; 100; 173; 0; 124; 100.00; 4779.78; 3.87; 4783%; 45012
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_5b.gr; 100; 171; 0; 124; 100.00; 4790.75; 4.27; 4794%; 46648
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_5c.gr; 100; 201; 0; 124; 100.00; 4775.87; 5.64; 4781%; 57020
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_5d.gr; 100; 248; 0; 124; 100.00; 4751.77; 7.09; 4758%; 60384
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_15a-pp.gr; 100; 165; 0; 124; 100.00; 4787.86; 5.72; 4793%; 51272
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_15a.gr; 100; 169; 0; 124; 100.00; 4789.17; 5.34; 4794%; 52344
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_15b.gr; 100; 223; 0; 124; 100.00; 4780.81; 5.08; 4785%; 53876
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_15c.gr; 100; 295; 0; 124; 100.01; 4758.94; 11.01; 4769%; 112604
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_15d.gr; 100; 227; 0; 124; 100.00; 4785.01; 10.68; 4795%; 75088
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25a-pp.gr; 100; 184; 0; 124; 100.00; 4756.94; 7.80; 4764%; 56844
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25a.gr; 100; 183; 0; 124; 100.00; 4774.28; 6.01; 4779%; 60112
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25b-pp.gr; 100; 142; 0; 124; 100.00; 4776.23; 5.97; 4781%; 53560
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25b.gr; 100; 144; 0; 124; 100.00; 4777.84; 5.88; 4783%; 65400
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25c.gr; 100; 209; 0; 124; 100.00; 4774.35; 11.15; 4785%; 77980
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_le450_25d.gr; 100; 281; 0; 124; 100.01; 4772.77; 11.55; 4783%; 97992
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_miles250.gr; 100; 9; 0; 124; 100.01; 4660.83; 136.42; 4796%; 118756
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_miles750.gr; 100; 28; 0; 124; 100.00; 4763.36; 17.34; 4780%; 68528
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_miles1000.gr; 100; 28; 0; 124; 100.00; 4778.92; 18.56; 4797%; 48616
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.1.gr; 100; 43; 0; 124; 100.00; 4779.26; 17.77; 4796%; 64756
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.2.gr; 100; 30; 0; 124; 100.00; 4767.95; 28.46; 4796%; 68064
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.3.gr; 100; 30; 0; 124; 100.00; 4771.29; 26.68; 4797%; 65460
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.4-pp.gr; 100; 30; 0; 124; 100.00; 4772.78; 23.73; 4796%; 71320
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.5-pp.gr; 100; 30; 0; 124; 100.00; 4769.62; 28.04; 4797%; 78112
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_mulsol.i.5.gr; 100; 29; 0; 124; 100.00; 4766.29; 24.10; 4789%; 78036
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_myciel5.gr; 100; 13; 0; 124; 100.01; 4684.55; 110.09; 4794%; 114664
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_myciel6.gr; 100; 30; 0; 124; 100.00; 4761.57; 29.34; 4790%; 65300
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen5_5.gr; 100; 12; 0; 124; 100.01; 4647.05; 141.53; 4787%; 124692
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen6_6.gr; 100; 20; 0; 124; 100.01; 4722.29; 61.66; 4783%; 106832
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen7_7.gr; 100; 30; 0; 124; 100.00; 4738.84; 54.76; 4793%; 68400
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen8_12.gr; 100; 64; 0; 124; 100.00; 4777.48; 14.11; 4791%; 45420
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen9_9.gr; 100; 57; 0; 124; 100.00; 4780.66; 17.18; 4797%; 69468
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen11_11.gr; 100; 55; 0; 124; 100.00; 4779.78; 17.28; 4796%; 46012
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen12_12.gr; 100; 66; 0; 124; 100.00; 4778.98; 16.56; 4795%; 47400
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen13_13.gr; 100; 66; 0; 124; 100.00; 4760.74; 21.01; 4781%; 46256
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen14_14.gr; 100; 136; 0; 124; 100.00; 4767.81; 10.96; 4778%; 44324
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen15_15.gr; 100; 96; 0; 124; 100.00; 4750.39; 20.37; 4770%; 47340
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_queen16_16.gr; 100; 123; 0; 124; 100.00; 4757.34; 14.12; 4771%; 53088
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_school1-pp.gr; 100; 165; 0; 124; 100.01; 4757.38; 17.58; 4774%; 127408
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_school1.gr; 100; 116; 0; 124; 100.01; 4769.35; 18.26; 4787%; 83228
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_school1_nsh-pp.gr; 100; 93; 0; 124; 100.00; 4779.55; 15.93; 4795%; 69068
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_school1_nsh.gr; 100; 91; 0; 124; 100.00; 4766.68; 16.82; 4783%; 71912
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_zeroin.i.2.gr; 100; 25; 0; 124; 100.00; 4749.20; 33.58; 4782%; 65900
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_zeroin.i.3-pp.gr; 100; 30; 0; 124; 100.00; 4745.68; 45.48; 4790%; 71364
he; pa; 12; flow_cutter_parallel_pace16; 1; dimacs_zeroin.i.3.gr; 100; 25; 0; 124; 100.00; 4763.48; 33.67; 4796%; 65748
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_abort_abort.gr; 100; 2; 0; 124; 100.00; 4799.41; 0.04; 4799%; 4424
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_bankfixe_pagemap_alloc.gr; 100; 3; 0; 124; 100.01; 4773.12; 24.70; 4796%; 491032
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_clock_gettime_clock_gettime.gr; 100; 3; 0; 124; 100.00; 4793.91; 0.07; 4793%; 4988
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_clock_gettime_div10quickm.gr; 100; 2; 0; 124; 100.00; 4797.91; 0.11; 4797%; 4516
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_clock_settime_clock_settime.gr; 100; 3; 0; 124; 100.00; 4794.75; 0.01; 4794%; 4560
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_devf_fd_transfer.gr; 100; 4; 0; 124; 100.01; 3740.74; 1037.31; 4777%; 199384
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_devio_bfind.gr; 100; 4; 0; 124; 100.00; 4798.64; 0.11; 4798%; 4832
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_devio_kprintf.gr; 100; 4; 0; 124; 100.01; 3698.87; 1078.10; 4776%; 211408
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_difftime_difftime.gr; 100; 2; 0; 124; 100.00; 4799.55; 0.01; 4799%; 4708
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_fgets_fgets.gr; 100; 4; 0; 124; 100.02; 4336.18; 453.53; 4788%; 482744
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_filesys_filename.gr; 100; 4; 0; 124; 100.02; 3835.59; 947.49; 4782%; 400592
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_filesys_getinode.gr; 100; 4; 0; 124; 100.01; 3019.51; 1728.79; 4747%; 205408
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_filesys_i_open.gr; 100; 4; 0; 124; 100.01; 4078.34; 708.32; 4785%; 198944
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_filesys_newfstab.gr; 100; 3; 0; 124; 100.00; 4795.73; 0.01; 4795%; 4632
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_filesys_srch_mt.gr; 100; 4; 0; 124; 100.00; 4796.42; 0.00; 4796%; 13016
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_gethostname_gethostname.gr; 100; 3; 0; 124; 100.00; 4794.28; 0.00; 4794%; 4880
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_getpass__gets.gr; 100; 4; 0; 124; 100.01; 3450.93; 1253.36; 4703%; 414424
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_inode_rwsetup.gr; 100; 3; 0; 124; 100.01; 2644.15; 2085.34; 4728%; 209988
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_malloc___insert_chunk.gr; 100; 4; 0; 124; 100.01; 3031.20; 1715.02; 4745%; 205812
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_nanosleep_clock_nanosleep.gr; 100; 4; 0; 124; 100.01; 3582.08; 1179.06; 4760%; 211176
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_process_getproc.gr; 100; 3; 0; 124; 100.01; 4793.22; 5.64; 4797%; 491168
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_qsort__lqsort.gr; 100; 4; 0; 124; 100.01; 3213.58; 1555.92; 4768%; 210444
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_ran_rand.gr; 100; 3; 0; 124; 100.00; 4794.29; 0.02; 4794%; 4772
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_readdir_readdir.gr; 100; 4; 0; 124; 100.01; 1235.47; 3371.86; 4606%; 165408
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_regexp_regcomp.gr; 100; 3; 0; 124; 100.02; 4222.00; 562.42; 4783%; 205172
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_setbuffer_setbuffer.gr; 100; 3; 0; 124; 100.01; 4188.86; 604.15; 4792%; 338604
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_setenv_setenv.gr; 100; 4; 0; 124; 100.01; 3125.21; 1637.45; 4761%; 209056
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_se_ycomp.gr; 100; 4; 0; 124; 100.01; 4492.40; 290.07; 4781%; 200644
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_stat_statfix.gr; 100; 2; 0; 124; 100.00; 4795.40; 0.04; 4795%; 4392
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_syscall_fs2_chown_op.gr; 100; 3; 0; 124; 100.00; 4798.83; 0.01; 4798%; 4596
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_syscall_fs2__fchdir.gr; 100; 3; 0; 124; 100.02; 4777.64; 9.55; 4786%; 490600
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_syscall_proc__time.gr; 100; 3; 0; 124; 100.00; 4799.14; 0.02; 4798%; 11048
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_sysconf_sysconf.gr; 100; 4; 0; 124; 100.01; 2716.75; 2006.20; 4722%; 202588
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_tty_tty_read.gr; 100; 5; 0; 124; 100.01; 3961.97; 810.22; 4771%; 205684
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_usermem_ugets.gr; 100; 3; 0; 124; 100.00; 4798.27; 0.10; 4798%; 4764
he; pa; 12; flow_cutter_parallel_pace16; 1; fuzix_vfscanf_vfscanf.gr; 100; 7; 0; 124; 100.00; 4757.40; 40.10; 4797%; 79032
he; pa; 12; flow_cutter_parallel_pace16; 1; random4reg.gr; 100; 13; 0; 124; 100.01; 4691.59; 104.02; 4795%; 113396
he; pa; 12; flow_cutter_parallel_pace16; 1; stdlib_gmtime.gr; 100; 3; 0; 124; 100.01; 3297.31; 1437.17; 4733%; 235296
he; pa; 12; flow_cutter_parallel_pace16; 1; stdlib_mktime.gr; 100; 4; 0; 124; 100.01; 3608.59; 1180.00; 4787%; 376608
he; pa; 12; flow_cutter_parallel_pace16; 1; stdlib_print_format.gr; 100; 5; 0; 124; 100.01; 4725.36; 65.54; 4790%; 123300
he; pa; 12; flow_cutter_parallel_pace16; 1; stdlib_sincoshf.gr; 100; 3; 0; 124; 100.02; 3587.63; 1148.78; 4735%; 450252
he; se; 1; tw-heuristic; 1; 4x12_torusGrid.gr; 100; 37; 1; 137; 101.00; 0.00; 0.00; 0%; 2956
he; se; 1; tw-heuristic; 1; 6s10.gaifman.gr; 100; 33903; 0; 124; 100.31; 96.65; 3.65; 99%; 6717520
he; se; 1; tw-heuristic; 1; 6s11-opt.gaifman.gr; 100; 33279; 0; 124; 100.22; 96.41; 3.80; 99%; 6091728
