mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_queen12_12.gr; 100s; 68; 0; 124; 100.00; 99.88; 0.00; 99%; 6292
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_queen13_13.gr; 100s; 70; 0; 124; 100.00; 99.88; 0.00; 99%; 6372
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_queen14_14.gr; 100s; 152; 0; 124; 100.00; 99.17; 0.70; 99%; 6764
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_queen15_15.gr; 100s; 101; 0; 124; 100.00; 99.87; 0.00; 99%; 6832
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_queen16_16.gr; 100s; 130; 0; 124; 100.00; 99.88; 0.00; 99%; 7236
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_school1-pp.gr; 100s; 197; 0; 124; 100.00; 97.85; 2.03; 99%; 11288
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_school1.gr; 100s; 138; 0; 124; 100.00; 99.87; 0.01; 99%; 10596
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_school1_nsh-pp.gr; 100s; 100; 0; 124; 100.00; 99.88; 0.00; 99%; 8712
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_school1_nsh.gr; 100s; 109; 0; 124; 100.00; 97.32; 2.56; 99%; 8748
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_zeroin.i.2.gr; 100s; 30; 0; 124; 100.00; 99.88; 0.00; 99%; 6064
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_zeroin.i.3-pp.gr; 100s; 37; 0; 124; 100.00; 99.89; 0.00; 99%; 5964
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; dimacs_zeroin.i.3.gr; 100s; 30; 0; 124; 100.00; 99.88; 0.00; 99%; 6088
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_abort_abort.gr; 100s; 2; 0; 124; 100.00; 99.88; 0.00; 99%; 5748
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_bankfixe_pagemap_alloc.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5684
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_clock_gettime_clock_gettime.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5744
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_clock_gettime_div10quickm.gr; 100s; 2; 0; 124; 100.00; 99.88; 0.00; 99%; 5876
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_clock_settime_clock_settime.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5904
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_devf_fd_transfer.gr; 100s; 4; 0; 124; 100.00; 99.88; 0.00; 99%; 5996
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_devio_bfind.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5852
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_devio_kprintf.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5768
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_difftime_difftime.gr; 100s; 2; 0; 124; 100.00; 99.89; 0.00; 99%; 5880
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_fgets_fgets.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5832
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_filesys_filename.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5752
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_filesys_getinode.gr; 100s; 4; 0; 124; 100.00; 99.88; 0.00; 99%; 5884
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_filesys_i_open.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5920
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_filesys_newfstab.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5808
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_filesys_srch_mt.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5732
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_gethostname_gethostname.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5700
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_getpass__gets.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5872
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_inode_rwsetup.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5832
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_malloc___insert_chunk.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5964
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_nanosleep_clock_nanosleep.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5832
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_process_getproc.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5848
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_qsort__lqsort.gr; 100s; 4; 0; 124; 100.00; 99.87; 0.01; 99%; 5960
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_ran_rand.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5724
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_readdir_readdir.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5920
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_regexp_regcomp.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5936
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_setbuffer_setbuffer.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5788
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_setenv_setenv.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 6004
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_se_ycomp.gr; 100s; 4; 0; 124; 100.00; 99.88; 0.00; 99%; 5932
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_stat_statfix.gr; 100s; 2; 0; 124; 100.00; 99.88; 0.00; 99%; 5876
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_syscall_fs2_chown_op.gr; 100s; 3; 0; 124; 100.00; 99.88; 0.00; 99%; 5912
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_syscall_fs2__fchdir.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5732
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_syscall_proc__time.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5820
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_sysconf_sysconf.gr; 100s; 4; 0; 124; 100.00; 99.88; 0.00; 99%; 6036
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_tty_tty_read.gr; 100s; 5; 0; 124; 100.00; 99.89; 0.00; 99%; 5936
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_usermem_ugets.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5780
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; fuzix_vfscanf_vfscanf.gr; 100s; 7; 0; 124; 100.00; 99.88; 0.00; 99%; 6704
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; random4reg.gr; 100s; 13; 0; 124; 100.00; 99.89; 0.00; 99%; 5892
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; stdlib_gmtime.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5988
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; stdlib_mktime.gr; 100s; 4; 0; 124; 100.00; 99.89; 0.00; 99%; 5956
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; stdlib_print_format.gr; 100s; 5; 0; 124; 100.00; 99.88; 0.00; 99%; 6644
he; se; 5; htd_gr2td_mindegree_exhaustive.sh; 1; stdlib_sincoshf.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 5964
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; 4x12_torusGrid.gr; 100s; 11; 0; 0; 0.01; 0.00; 0.00; 47%; 5800
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; 6s10.gaifman.gr; 100s; 736; 0; 124; 100.18; 99.50; 0.55; 99%; 84696
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; 6s11-opt.gaifman.gr; 100s; 774; 0; 124; 100.20; 99.57; 0.50; 99%; 84904
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; 6s12.gaifman.gr; 100s; 728; 0; 124; 100.49; 100.01; 0.36; 99%; 84596
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; 8x6_torusGrid.gr; 100s; 14; 0; 0; 0.01; 0.00; 0.00; 52%; 5792
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; AProVE07-01.gaifman.gr; 100s; 1046; 0; 0; 58.91; 58.65; 0.18; 99%; 112260
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; AProVE07-03.gaifman.gr; 100s; 239; 0; 0; 1.40; 1.38; 0.01; 99%; 12492
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; AhrensSzekeresGeneralizedQuadrangleGraph_3.gr; 100s; 18; 0; 0; 0.01; 0.00; 0.00; 42%; 5780
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BalancedTree_3,5.gr; 100s; 2; 0; 0; 0.04; 0.02; 0.00; 80%; 6372
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BiggsSmithGraph.gr; 100s; 22; 0; 0; 0.03; 0.02; 0.00; 71%; 5860
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BlanusaSecondSnarkGraph.gr; 100s; 6; 0; 0; 0.01; 0.00; 0.00; 46%; 5756
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BrinkmannGraph.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 42%; 5648
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BrouwerHaemersGraph.gr; 100s; 61; 0; 0; 0.04; 0.03; 0.00; 78%; 5948
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; BubbleSortGraph_5.gr; 100s; 30; 0; 0; 0.03; 0.02; 0.00; 80%; 5876
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; CameronGraph.gr; 100s; 184; 0; 0; 0.90; 0.89; 0.00; 98%; 6980
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; Cell120.gr; 100s; 112; 0; 0; 0.23; 0.22; 0.00; 96%; 6672
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; ChvatalGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 25%; 5812
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; ClebschGraph.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 50%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; CycleGraph_100.gr; 100s; 3; 0; 0; 0.01; 0.01; 0.00; 68%; 5932
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DejterGraph.gr; 100s; 40; 0; 0; 0.06; 0.05; 0.00; 87%; 6044
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DesarguesGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 50%; 5696
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DodecahedralGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 50%; 5760
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DorogovtsevGoltsevMendesGraph.gr; 100s; 3; 0; 0; 0.59; 0.57; 0.00; 98%; 11424
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DoubleStarSnark.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 50%; 5856
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; DyckGraph.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 50%; 5852
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; EUR.gr.xz; 100s; -1; 2; 137; 101.00; 0.00; 0.00; 0%; 3052
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; ErreraGraph.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 42%; 5824
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FibonacciTree_10.gr; 100s; 2; 0; 0; 0.02; 0.01; 0.00; 59%; 6032
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FlowerSnark.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5740
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FoldedCubeGraph_7.gr; 100s; 31; 0; 0; 0.02; 0.01; 0.00; 65%; 5856
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FolkmanGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 50%; 5784
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FosterGraph.gr; 100s; 22; 0; 0; 0.02; 0.01; 0.00; 65%; 5944
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; FriendshipGraph_10.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 25%; 5688
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_10_0.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 46%; 5828
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_10_1.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 46%; 5828
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_20_0.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5804
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_20_1.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 46%; 5676
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_30_0.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 25%; 5720
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_30_1.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 46%; 5736
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_40_0.gr; 100s; 11; 0; 0; 0.01; 0.00; 0.00; 46%; 5680
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_40_1.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 42%; 5832
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_50_0.gr; 100s; 11; 0; 0; 0.01; 0.00; 0.00; 46%; 5820
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GNP_20_50_1.gr; 100s; 14; 0; 0; 0.01; 0.00; 0.00; 40%; 5744
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GTFS_VBB_EndeApr_Dez2016.zip_tram.gr.bz2; 100s; 7; 0; 0; 0.08; 0.07; 0.00; 89%; 6836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GeneralizedPetersenGraph_10_4.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5712
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GoethalsSeidelGraph_2_3.gr; 100s; 12; 0; 0; 0.01; 0.00; 0.00; 42%; 5820
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GoldnerHararyGraph.gr; 100s; 4; 0; 0; 0.01; 0.00; 0.00; 23%; 5772
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GossetGraph.gr; 100s; 45; 0; 0; 0.03; 0.02; 0.00; 74%; 5960
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GrayGraph.gr; 100s; 13; 0; 0; 0.01; 0.00; 0.00; 56%; 5720
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; GrotzschGraph.gr; 100s; 6; 0; 0; 0.01; 0.00; 0.00; 46%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HallJankoGraph.gr; 100s; 84; 0; 0; 0.08; 0.07; 0.00; 89%; 6220
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HanoiTowerGraph_4_3.gr; 100s; 16; 0; 0; 0.02; 0.01; 0.00; 65%; 5868
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HararyGraph_6_15.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5812
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HarborthGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 56%; 5684
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HarriesGraph.gr; 100s; 18; 0; 0; 0.01; 0.00; 0.00; 50%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HeawoodGraph.gr; 100s; 6; 0; 0; 0.01; 0.00; 0.00; 46%; 5696
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HigmanSimsGraph.gr; 100s; 73; 0; 0; 0.07; 0.06; 0.00; 88%; 6144
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HoffmanGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5756
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HoffmanSingletonGraph.gr; 100s; 29; 0; 0; 0.01; 0.00; 0.00; 52%; 5720
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; HyperStarGraph_10_2.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 37%; 5896
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; IcosahedralGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 18%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; JohnsonGraph_10_4.gr; 100s; 151; 0; 0; 0.23; 0.22; 0.00; 96%; 6420
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; KittellGraph.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 42%; 5704
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; KneserGraph_8_3.gr; 100s; 30; 0; 0; 0.02; 0.01; 0.00; 66%; 5912
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; KneserGraph_10_2.gr; 100s; 36; 0; 0; 0.02; 0.01; 0.00; 76%; 5992
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; LadderGraph_20.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 40%; 5856
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; LjubljanaGraph.gr; 100s; 26; 0; 0; 0.02; 0.01; 0.00; 72%; 5900
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; MarkstroemGraph.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 42%; 5860
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; McGeeGraph.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 46%; 5836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; MeredithGraph.gr; 100s; 9; 0; 0; 0.02; 0.00; 0.00; 40%; 5920
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; NauruGraph.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 42%; 5676
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; NonisotropicOrthogonalPolarGraph_3_5.gr; 100s; 12; 0; 0; 0.01; 0.00; 0.00; 25%; 5788
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; NonisotropicUnitaryPolarGraph_3_3.gr; 100s; 54; 0; 0; 0.04; 0.03; 0.00; 80%; 6104
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; OddGraph_4.gr; 100s; 13; 0; 0; 0.01; 0.00; 0.00; 37%; 5740
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; OrthogonalArrayBlockGraph_4_3.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 30%; 5720
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; PaleyGraph_17.gr; 100s; 12; 0; 0; 0.01; 0.00; 0.00; 25%; 5692
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; PappusGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 23%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; PoussinGraph.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5800
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_40_10_0.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 46%; 5904
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_40_10_1.gr; 100s; 11; 0; 0; 0.01; 0.00; 0.00; 46%; 5792
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_50_10_0.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 46%; 5772
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_50_10_1.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 46%; 5808
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_60_10_0.gr; 100s; 8; 0; 0; 0.01; 0.00; 0.00; 42%; 5816
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_60_10_1.gr; 100s; 9; 0; 0; 0.01; 0.00; 0.00; 42%; 5812
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_70_10_0.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 50%; 5676
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_70_10_1.gr; 100s; 7; 0; 0; 0.01; 0.00; 0.00; 46%; 5836
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_80_10_0.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 46%; 5736
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_20_80_10_1.gr; 100s; 6; 0; 0; 0.01; 0.00; 0.00; 50%; 5700
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_100_80_30_0.gr; 100s; 28; 0; 0; 0.02; 0.01; 0.00; 75%; 5988
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_100_90_30_0.gr; 100s; 23; 0; 0; 0.02; 0.01; 0.00; 64%; 5828
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_300_75_30_0.gr; 100s; 30; 0; 0; 0.09; 0.08; 0.00; 92%; 6476
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_300_90_30_0.gr; 100s; 28; 0; 0; 0.05; 0.04; 0.00; 83%; 6380
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RKT_500_80_30_0.gr; 100s; 30; 0; 0; 0.14; 0.13; 0.00; 93%; 6876
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBarabasiAlbert_100_2.gr; 100s; 13; 0; 0; 0.02; 0.01; 0.00; 66%; 5924
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBarabasiAlbert_100_5.gr; 100s; 37; 0; 0; 0.03; 0.02; 0.00; 76%; 5884
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBipartite_10_50_3.gr; 100s; 10; 0; 0; 0.01; 0.00; 0.00; 60%; 5752
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBipartite_25_50_1.gr; 100s; 10; 0; 0; 0.02; 0.01; 0.00; 64%; 5920
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBipartite_25_50_3.gr; 100s; 24; 0; 0; 0.02; 0.01; 0.00; 59%; 5816
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBoundedToleranceGraph_60.gr; 100s; 31; 0; 0; 0.04; 0.03; 0.00; 76%; 6160
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomBoundedToleranceGraph_80.gr; 100s; 33; 0; 0; 0.06; 0.05; 0.00; 86%; 6256
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomGNM_100_100.gr; 100s; 7; 0; 0; 0.02; 0.01; 0.00; 69%; 5928
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomGNM_250_1000.gr; 100s; 107; 0; 0; 0.10; 0.09; 0.00; 91%; 6180
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomGNM_500_500.gr; 100s; 23; 0; 0; 0.08; 0.07; 0.00; 91%; 6680
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomHolmeKim_300_2_2.gr; 100s; 27; 0; 0; 0.05; 0.03; 0.00; 84%; 6216
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomHolmeKim_700_2_2.gr; 100s; 59; 0; 0; 0.13; 0.12; 0.00; 94%; 7080
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomNewmanWattsStrogatz_100_5_3.gr; 100s; 24; 0; 0; 0.02; 0.01; 0.00; 65%; 5844
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomNewmanWattsStrogatz_250_10_3.gr; 100s; 107; 0; 0; 0.27; 0.26; 0.00; 97%; 6360
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RandomTriangulation_800.gr; 100s; 61; 0; 0; 0.27; 0.25; 0.00; 96%; 6948
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RingedTree_6.gr; 100s; 10; 0; 0; 0.02; 0.00; 0.00; 60%; 5812
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RingedTree_8.gr; 100s; 16; 0; 0; 0.04; 0.03; 0.00; 83%; 6144
he; se; 5; htd_gr2td_mindegree_iterative_100_20.sh; 1; RingedTree_10.gr; 100s; 21; 0; 0; 0.29; 0.27; 0.00; 97%; 7476
